1980,1990,2000,2010,2017,dest,origin
0,0,0,0,0,ARG,SGP
0,0,8,59,37,ARG,SLE
0,0,1,6,22,ARG,SLV
0,0,5,5,5,ARG,SOM
0,0,0,0,0,ARG,SVK
0,0,0,1,0,ARG,TCD
0,0,0,2,0,ARG,TGO
0,0,0,2,0,ARG,TKM
0,0,0,2,0,ARG,TUN
0,0,9,10,11,ARG,TUR
0,0,0,19,94,ARG,UKR
0,0,0,0,0,ARG,URY
0,0,0,3,0,ARG,USA
0,0,0,0,0,ARG,UZB
0,0,0,1,0,ARG,VEN
0,0,33,0,0,ARG,VNM
0,0,0,0,15,ARG,YEM
0,0,0,3,0,ARG,ZAF
0,0,0,0,0,ARG,ZMB
0,0,0,2,0,ARG,ZWE
0,0,0,0,0,ARM,AFG
0,0,0,0,0,ARM,ARM
0,0,280586,2347,2034,ARM,AZE
0,0,0,0,0,ARM,CHN
0,0,0,1,6,ARM,CIV
0,0,0,0,0,ARM,CMR
0,0,0,1,0,ARM,CRI
0,0,0,1,0,ARM,ETH
0,0,0,11,8,ARM,GEO
0,0,2,888,1061,ARM,IRQ
0,0,0,5,0,ARM,ISR
0,0,0,0,0,ARM,JOR
0,0,0,1,0,ARM,KAZ
0,0,0,14,19,ARM,LBN
0,0,0,0,0,ARM,NGA
0,0,0,1,0,ARM,RUS
0,0,1,0,0,ARM,SDN
0,0,2,0,0,ARM,SOM
0,0,0,0,0,ARM,THA
0,0,0,0,0,ARM,TKM
0,0,0,4,0,ARM,TUR
0,0,0,0,113,ARM,UKR
0,0,0,0,0,ARM,UZB
0,0,0,0,5,ARM,YEM
0,0,0,0,0,ATG,LKA
0,0,5,13,12,AUS,MAR
0,0,4358,5518,10922,AUS,AFG
0,0,11,3,0,AUS,AGO
0,0,63,46,59,AUS,ALB
0,0,0,0,0,AUS,AND
0,0,4,2,7,AUS,ARE
0,0,0,1,0,AUS,ARG
0,0,5,7,0,AUS,ARM
0,0,0,0,0,AUS,ASM
0,0,0,0,0,AUS,ATG
0,0,1,0,0,AUS,AUS
0,0,14,0,0,AUS,AUT
0,0,1,3,9,AUS,AZE
0,0,8,31,50,AUS,BDI
0,0,2,0,0,AUS,BEL
0,0,0,1,0,AUS,BEN
0,0,0,0,0,AUS,BFA
0,0,114,252,434,AUS,BGD
0,0,24,3,0,AUS,BGR
0,0,5,22,97,AUS,BHR
0,0,6269,6,0,AUS,BIH
0,0,5,16,7,AUS,BLR
0,0,0,0,0,AUS,BOL
0,0,15,8,0,AUS,BOL
0,0,0,0,0,AUS,BRN
0,0,2,2,0,AUS,BTN
0,0,0,0,0,AUS,BWA
0,0,2,1,0,AUS,CAN
0,0,0,1,0,AUS,CHE
0,0,7,1,0,AUS,CHL
0,0,475,2201,2543,AUS,CHN
0,0,0,7,5,AUS,CIV
0,0,2,51,42,AUS,CMR
0,0,7,19,13,AUS,COG
0,0,0,0,0,AUS,COK
0,0,185,148,116,AUS,COL
0,0,0,6,0,AUS,CRI
0,0,1,0,0,AUS,CYP
0,0,25,1,5,AUS,DEU
0,0,6,1,0,AUS,DJI
0,0,0,0,0,AUS,DMA
0,0,0,2,0,AUS,DNK
0,0,331,20,10,AUS,DZA
0,0,260,4,0,AUS,ECU
0,0,212,350,1560,AUS,EGY
0,0,663,67,138,AUS,ERI
0,0,0,0,0,AUS,ESP
0,0,5,0,0,AUS,EST
0,0,874,168,282,AUS,ETH
0,0,0,0,0,AUS,FIN
0,0,18,144,406,AUS,FJI
0,0,12,4,0,AUS,FRA
0,0,0,0,0,AUS,GAB
0,0,8,9,16,AUS,GEO
0,0,11,28,32,AUS,GHA
0,0,1,10,12,AUS,GIN
0,0,0,3,8,AUS,GMB
0,0,0,1,0,AUS,GNB
0,0,0,4,6,AUS,GNB
0,0,4,0,0,AUS,GTM
0,0,0,1,0,AUS,GUY
0,0,0,0,0,AUS,HND
0,0,4902,4,0,AUS,HRV
0,0,0,0,0,AUS,HTI
0,0,1,0,0,AUS,HUN
0,0,147,231,205,AUS,IDN
0,0,117,139,388,AUS,IND
0,0,0,0,0,AUS,IRL
0,0,10521,3791,4042,AUS,IRQ
0,0,10,31,15,AUS,ISR
0,0,0,2,5,AUS,ITA
0,0,0,0,0,AUS,JAM
0,0,66,69,149,AUS,JOR
0,0,2,1,10,AUS,JPN
0,0,29,4,7,AUS,KAZ
0,0,75,38,117,AUS,KEN
0,0,2,21,14,AUS,KGZ
0,0,615,16,31,AUS,KHM
0,0,432,22,54,AUS,KWT
0,0,415,209,548,AUS,LBN
0,0,8,18,37,AUS,LBR
0,0,2,9,992,AUS,LBY
0,0,2091,2373,4489,AUS,LKA
